Date/Time,temp.0,R.hum.0,temp.1,R.hum.1,temp.2,R.hum.2,temp.3,R.hum.3,A.hum0,Enthalpy0,DewPoint0,SpecificVolume0,THCapa0,SHCapa0,LHCapa0,WaterMass0,A.hum1,Enthalpy1,DewPoint1,SpecificVolume1,THCapa1,SHCapa1,LHCapa1,WaterMass1,A.hum2,Enthalpy2,DewPoint2,SpecificVolume2,THCapa2,SHCapa2,LHCapa2,WaterMass2,A.hum3,Enthalpy3,DewPoint3,SpecificVolume3,THCapa3,SHCapa3,LHCapa3,WaterMass3,d-TH_0-1,d-SH_0-1,d-LH_0-1,d-W_0-1,d-TH_2-3,d-SH_2-3,d-LH_2-3,d-W_2-3,,,,,,
2019/2/13 11:56,19,22.9,4,38.6,17.4,46.6,0,41.3,0.003105434,26.98719212,-2.334732152,0.831797087,0.540740695,0.385119984,0.155620711,0.224004222,0.001933656,8.874033523,-7.847387166,0.787610475,0.18778389,0.085447505,0.102336385,0.147305472,0.005739194,32.03837411,5.861196751,0.830727235,0.642777653,0.354802598,0.287975055,0.414518272,0.001553257,3.884696613,-10.32532033,0.775769912,0.083458952,0,0.083458952,0.120132837,0.352956806,0.299672479,0.053284326,0.07669875,0.559318701,0.354802598,0.204516103,0.294385434,,,,,,
2019/2/13 11:57,16,37.5,-0.5,68.2,11.4,18.1,10.1,94.9,0.004215018,26.75948983,1.51809401,0.824716997,0.540781261,0.327743331,0.21303793,0.306651958,0.002464891,5.659468388,-5.04929064,0.775482025,0.121633346,-0.010858291,0.132491636,0.190711672,0.00150163,15.25487509,-10.70374296,0.808079996,0.314632115,0.237173281,0.077458834,0.111496122,0.007287137,28.51857684,9.320583913,0.811852535,0.585462992,0.211316048,0.374146944,0.538556177,0.419147915,0.338601622,0.080546293,0.115940287,-0.270830877,0.025857233,-0.29668811,-0.427060054,0.83558043,0.934035871,,,-2.072553456,0.072826878
2019/2/13 11:58,17.2,18.6,1.6,35.3,17.3,46.6,-0.1,39.9,0.002249378,22.99872783,-6.110478325,0.825540051,0.464316819,0.35074079,0.113576029,0.163484088,0.001490158,5.340788314,-10.78945014,0.780235086,0.114085024,0.034474729,0.079610295,0.114592988,0.005702687,31.84429507,5.769951774,0.830393022,0.63914103,0.352882601,0.286258429,0.412047319,0.001488138,3.620965384,-10.80460046,0.775404914,0.07782956,-0.002168085,0.079997644,0.115150548,0.350231795,0.316266061,0.033965734,0.0488911,0.56131147,0.355050685,0.206260785,0.296896771,,,,,,
2019/2/13 11:59,15.1,39.7,-1.3,70.6,10.8,16.8,9.5,94.9,0.00421203,25.83968836,1.508280304,0.822146083,0.523825974,0.310273346,0.213552627,0.307392826,0.002387607,4.658001682,-5.419668671,0.773110935,0.100416846,-0.028314231,0.128731077,0.185298631,0.001338975,14.23967858,-11.9793941,0.806165712,0.294391057,0.225158464,0.069232594,0.099655073,0.006996294,27.17470074,8.72430406,0.809758368,0.559317072,0.199174003,0.360143068,0.518398659,0.423409128,0.338587578,0.08482155,0.122094195,-0.264926014,0.02598446,-0.290910474,-0.418743586,0.893930286,0.884740317,,,-2.071838336,0.073134671
2019/2/13 12:00,19.1,34.7,4.1,59.3,17.2,46.2,-0.2,44.5,0.004747508,31.25179131,3.175074445,0.83426769,0.624335803,0.387131392,0.237204411,0.341437777,0.002996669,11.64144715,-2.756988117,0.789237085,0.24583756,0.087569311,0.158268249,0.227815153,0.005617309,31.5264839,5.554502296,0.829994208,0.633066343,0.350958171,0.282108172,0.406073338,0.001646495,3.916090155,-9.670245468,0.775317814,0.084182471,-0.004337885,0.088520356,0.127418345,0.378498243,0.299562081,0.078936162,0.113622625,0.548883872,0.355296056,0.193587816,0.278654993,,,,,,
2019/2/13 12:01,17,36.7,0,68.9,10.8,18.4,8.8,94.2,0.004397487,28.23505158,2.105945678,0.827810361,0.568468595,0.34703876,0.221429835,0.31873147,0.002595601,6.491598774,-4.4465014,0.777066771,0.139232968,0,0.139232968,0.200415308,0.001466797,14.56185357,-10.96586652,0.806331033,0.300989978,0.225163804,0.075826174,0.109146032,0.006620397,25.51557118,7.919918554,0.807270202,0.526787089,0.184943413,0.341843676,0.49205807,0.429235627,0.34703876,0.082196867,0.118316162,-0.225797111,0.040220391,-0.266017502,-0.382912038,0.810270164,0.899774233,,,-2.441536659,0.111397544
2019/2/13 12:02,16.1,17.8,0.8,31,17.5,45.8,-0.2,47.5,0.002006448,21.27303401,-7.424977456,0.822092404,0.431278242,0.329543416,0.101734826,0.146439573,0.001234926,3.895133349,-12.87226654,0.777644762,0.08348142,0.017286883,0.066194537,0.095282021,0.005675845,31.97957497,5.702530133,0.830929284,0.641441969,0.356714787,0.284727182,0.409843205,0.001757809,4.194444733,-8.931371252,0.775456206,0.090150045,-0.004337975,0.09448802,0.136008346,0.347796822,0.312256534,0.035540288,0.051157552,0.551291924,0.361052762,0.190239162,0.273834859,,,,,,
2019/2/13 12:03,15.1,41,-1.4,73,10.7,17,8.8,94.3,0.00435092,26.19083839,1.958025063,0.82232844,0.530826799,0.310281265,0.220545534,0.317458585,0.002448562,4.709266009,-5.126648785,0.772901997,0.101549442,-0.030503814,0.132053256,0.190080657,0.001345936,14.15637982,-11.92196092,0.8058908,0.292768777,0.22315254,0.069616237,0.100207298,0.0066275,25.53344838,7.935492441,0.807279324,0.527150219,0.184943652,0.342206567,0.492580424,0.429277356,0.340785079,0.088492277,0.127377928,-0.234381443,0.038208887,-0.27259033,-0.392373126,0.770237711,0.884064777,,,-2.260327794,0.107695201
2019/2/13 12:04,15.2,18.8,0.5,34.6,17.4,44.7,0,50.1,0.002000396,20.34907333,-7.459553994,0.81952652,0.413838008,0.31209246,0.101745547,0.146455006,0.001349016,3.878107115,-11.8966295,0.776935379,0.0831924,0.010816375,0.072376024,0.104179803,0.005503122,31.44054412,5.261736334,0.83041481,0.631020862,0.354787277,0.276233585,0.397617315,0.001885221,4.714937434,-8.136618165,0.776182933,0.101241972,0,0.101241972,0.145730147,0.330645608,0.301276085,0.029369523,0.042275203,0.52977889,0.354787277,0.174991613,0.251887168,,,,,,
2019/2/13 12:05,15,41.4,-1.1,75.4,10.3,17.9,8.3,90.3,0.004365275,26.12574284,2.003773604,0.822061997,0.529679086,0.308334203,0.221344883,0.318609188,0.002593517,5.374635779,-4.455893774,0.773934869,0.115742637,-0.023941494,0.139684132,0.201064724,0.001379934,13.83867009,-11.64529338,0.804799038,0.286586453,0.215114883,0.07147157,0.10287791,0.006130022,23.77282083,6.806838668,0.805209966,0.492062564,0.174729517,0.317333047,0.456776877,0.413936449,0.332275697,0.081660752,0.117544465,-0.205476111,0.040385366,-0.245861477,-0.353898967,0.815849126,0.935943091,,,-2.47566768,0.1182325
2019/2/13 12:06,15.7,19.3,0.5,38.7,17.5,45.2,0.7,53.7,0.002120974,21.15886101,-6.78805605,0.821106225,0.42947876,0.32180784,0.107670921,0.154984132,0.001509259,4.279018024,-10.64707935,0.777135114,0.091769071,0.010816697,0.080952373,0.116524808,0.00560082,31.78956603,5.512556302,0.830829959,0.637707024,0.356709892,0.280997132,0.404474081,0.002126856,6.026153284,-6.756205337,0.77847346,0.129016458,0.015134048,0.11388241,0.1639251,0.33770969,0.310991143,0.026718547,0.038459324,0.508690567,0.341575844,0.167114723,0.240548981,,,,,,
2019/2/13 12:07,15.9,42.4,-1,77.9,10.4,18.6,8.6,86.8,0.004739377,27.98459943,3.151047917,0.825122146,0.565261753,0.325838985,0.239422768,0.344630934,0.002702309,5.747596915,-3.974743051,0.774354213,0.123707317,-0.021757435,0.145464751,0.209385488,0.001443659,14.10009089,-11.14316582,0.805165271,0.291867426,0.217129343,0.074738083,0.107579807,0.006012454,23.78207753,6.528177172,0.805917366,0.491822085,0.180848387,0.310973698,0.447623076,0.441554436,0.34759642,0.093958017,0.135245446,-0.199954659,0.036280956,-0.236235615,-0.340043269,0.806125669,0.940511528,,,-2.476917365,0.107576123
2019/2/13 12:08,16.3,18.5,0.3,37.8,17.5,44.3,0.9,54.6,0.002112492,21.74329541,-6.834129943,0.822800646,0.440432635,0.333413137,0.107019498,0.154046458,0.001452827,3.936106179,-11.07260655,0.776496848,0.08448427,0.006494697,0.077989573,0.112260082,0.005488315,31.50463778,5.223376124,0.830681015,0.632104607,0.356702549,0.275402057,0.396420395,0.002194188,6.39662985,-6.397237905,0.779126049,0.13683344,0.019444104,0.117389336,0.168973055,0.355948365,0.32691844,0.029029925,0.041786377,0.495271167,0.337258446,0.158012721,0.227447339,,,,,,
2019/2/13 12:09,18,42.2,-0.8,79.3,10.3,18.4,9.4,85.7,0.005394742,31.77552525,4.978796142,0.831985928,0.636539718,0.366257701,0.270282017,0.389050484,0.002797288,6.187177055,-3.569026994,0.775041101,0.133050515,-0.017393471,0.150443986,0.216552718,0.001418568,13.93601087,-11.33839964,0.804848917,0.288584407,0.215116425,0.073467983,0.105751594,0.006268404,25.2400333,7.128779526,0.80853509,0.520283197,0.197121026,0.323162171,0.465167459,0.503489203,0.383651171,0.119838031,0.172497766,-0.231698789,0.017995399,-0.249694188,-0.359415865,0.818243266,0.967437102,,,-2.046701936,0.055807376
2019/2/13 12:10,17.7,16.4,-0.5,32.1,17.4,45.4,1.5,57.5,0.002046311,22.98940144,-7.199577559,0.826692659,0.463481424,0.360302715,0.103178709,0.148517933,0.001157733,2.391444958,-13.58046655,0.773858667,0.051504774,-0.010855661,0.062360436,0.089763122,0.005590075,31.66074495,5.485163388,0.830529886,0.635352311,0.354792921,0.280559389,0.403843983,0.002413526,7.551764135,-5.294238826,0.781106247,0.161133951,0.032337355,0.128796595,0.18539294,0.41197665,0.371158377,0.040818273,0.058754811,0.47421836,0.322455566,0.151762794,0.218451043,,,,,,
2019/2/13 12:11,19.7,39.5,-0.8,80,9.9,21.4,9,84.9,0.005617616,34.06761047,5.555281972,0.837141115,0.678253042,0.398538025,0.279715017,0.402628573,0.002822092,6.249176942,-3.4651579,0.775071872,0.13437844,-0.01739355,0.15177199,0.21846428,0.001606742,14.00657436,-9.945268636,0.803955736,0.290367859,0.207061808,0.083306052,0.119912749,0.006042446,24.2643181,6.599726374,0.807100071,0.501059678,0.188992664,0.312067014,0.449196821,0.543874602,0.415931575,0.127943027,0.184164293,-0.210691818,0.018069144,-0.228760962,-0.329284072,0.757248322,0.901637689,,,-2.174066769,0.057096096
2019/2/13 12:12,18.7,15,0.2,30.9,17.2,45.2,1.6,59.6,0.001992791,23.86343333,-7.503143766,0.829463844,0.479495148,0.379350746,0.100144402,0.144150279,0.001178528,3.149123007,-13.38552024,0.775871359,0.067647018,0.004331161,0.063315856,0.091138377,0.005494648,31.21590091,5.239793956,0.829831987,0.62695223,0.350950295,0.276001935,0.397283874,0.002520117,7.919690325,-4.791108992,0.781524042,0.16889415,0.034481304,0.134412846,0.193477107,0.41184813,0.375019584,0.036828546,0.053011902,0.45805808,0.316468991,0.14158909,0.203806767,,,,,,
2019/2/13 12:13,20.9,37.7,-0.5,81.4,9.7,24.1,8.3,83.2,0.005775813,35.68859677,5.952202854,0.840783321,0.707447367,0.421101155,0.286346212,0.412173676,0.002944225,6.857850179,-2.965651788,0.776077309,0.147275924,-0.010859252,0.158135177,0.227623605,0.00178585,14.25587745,-8.752024415,0.803618424,0.295660167,0.203028935,0.092631232,0.13333564,0.005643664,22.54915472,5.621320043,0.804586465,0.467096156,0.174713987,0.292382169,0.420861979,0.560171443,0.431960407,0.128211035,0.184550071,-0.171435989,0.028314948,-0.199750937,-0.287526339,0.795792766,0.930765062,,,-2.56474327,0.091830092
2019/2/13 12:14,19.9,15.1,0,31.9,17,45.3,1.8,62.1,0.002162335,25.50506856,-6.565779084,0.833100662,0.510243834,0.402053655,0.108190179,0.155731565,0.00119905,2.998823882,-13.19619872,0.775329216,0.064463452,0,0.064463452,0.092790255,0.005436968,30.86669139,5.089632344,0.829184149,0.620422927,0.34710491,0.273318016,0.393420575,0.002664347,8.482988422,-4.140579519,0.78227357,0.180733628,0.038764283,0.141969344,0.204354114,0.445780382,0.402053655,0.043726727,0.06294131,0.439689299,0.308340627,0.131348672,0.189066461,,,,,,
2019/2/13 12:15,21.4,36.4,-0.1,82.7,9.6,29,8.2,79.4,0.005750259,36.13191334,5.888751549,0.842178697,0.71504843,0.430441412,0.284607018,0.409670238,0.003092374,7.632868268,-2.38471234,0.777400134,0.163640918,-0.002168728,0.165809646,0.238670422,0.002135754,15.03612901,-6.70817273,0.803784952,0.311777609,0.201019944,0.110757665,0.159427267,0.005346897,21.70093001,4.852272348,0.803920279,0.449898051,0.172660973,0.277237079,0.399061769,0.551407513,0.43261014,0.118797373,0.170999817,-0.138120443,0.028358971,-0.166479414,-0.239634502,0.813788522,0.936069353,,,-3.020907231,0.093864868
2019/2/13 12:16,20.4,14.1,0.3,29.2,16.9,43.5,2,62.9,0.002082306,25.8069225,-6.999491681,0.834415087,0.515469317,0.411447392,0.104021925,0.149731679,0.001121693,3.107762285,-13.92606904,0.776084407,0.066740212,0.006494298,0.060245914,0.086719429,0.005185843,30.12938399,4.418804192,0.828566596,0.606054362,0.345166211,0.260888151,0.375528727,0.002737885,8.869334809,-3.82126009,0.782934764,0.188805318,0.043040703,0.145764614,0.209817118,0.448729105,0.404953094,0.043776011,0.06301225,0.417249045,0.302125508,0.115123537,0.165711609,,,,,,
2019/2/13 12:17,22.3,36.2,0.1,84,9.8,31.8,7.8,78.4,0.00604459,37.79462388,6.604828189,0.845148077,0.745325482,0.447201787,0.298123695,0.42912647,0.003190866,8.081531775,-2.012495192,0.77809214,0.173105715,0.00216718,0.170938535,0.246053069,0.002374545,15.83954151,-5.483348615,0.804661258,0.328078873,0.20507187,0.123007003,0.17705926,0.00513598,20.76419488,4.282162977,0.80250742,0.431235782,0.164465966,0.266769816,0.383994938,0.572219767,0.445034607,0.12718516,0.183073401,-0.103156909,0.040605905,-0.143762814,-0.206935677,0.764786623,0.886308172,,,-3.739306312,0.140150788
2019/2/13 12:18,20.3,14.1,0.7,28.4,16.7,42.6,2.4,65.7,0.00206944,25.67329565,-7.070646855,0.834113639,0.51298557,0.40956904,0.10341653,0.148860259,0.001123008,3.514262679,-13.91328062,0.777221296,0.075359547,0.015131231,0.060228315,0.086694096,0.005013075,29.48901303,3.940234837,0.827767174,0.593746123,0.341305949,0.252440175,0.363368504,0.002943547,9.788962168,-2.968373218,0.784331085,0.208010842,0.051575827,0.156435015,0.225176352,0.437626023,0.394437809,0.043188214,0.062166162,0.385735281,0.289730122,0.096005159,0.138192152,,,,,,
2019/2/13 12:19,22.1,36.2,0.2,84.5,9.8,35.3,7.3,72.5,0.005970709,37.40351676,6.428060579,0.84447661,0.738199186,0.443485237,0.294713949,0.4242184,0.003233462,8.289255901,-1.854782439,0.77842993,0.1774781,0.004332809,0.173145291,0.249229528,0.002637003,16.50059003,-4.261383738,0.804999516,0.341627328,0.20508182,0.136545508,0.196546913,0.004585909,18.87358502,2.690543277,0.800376542,0.393014705,0.154182143,0.238832562,0.343781376,0.560721086,0.439152428,0.121568658,0.174988872,-0.051387377,0.050899677,-0.102287054,-0.147234463,0.824973235,0.936579745,,,-7.035681136,0.179396746
2019/2/13 12:20,21.2,14.4,0.7,28.3,16.5,40.6,2.5,66.7,0.002234512,27.00122038,-6.187077994,0.836893154,0.537727352,0.426432489,0.111294863,0.160200523,0.001119047,3.50435029,-13.95184616,0.777216355,0.075147464,0.01513122,0.060016244,0.086388836,0.004715088,28.53186192,3.079060164,0.826802861,0.575144396,0.337432857,0.237711539,0.342167749,0.00301003,10.05666716,-2.70436737,0.784699201,0.213599197,0.053705988,0.159893209,0.230154159,0.462579888,0.411301269,0.051278619,0.073811687,0.361545199,0.283726869,0.07781833,0.112013589,,,,,,
2019/2/13 12:21,22.9,34.2,0.4,85.2,10,38.6,7.1,75.1,0.005921343,38.09143445,6.308856893,0.846698208,0.749803454,0.45829308,0.291510375,0.419607096,0.003308257,8.678738541,-1.58242191,0.779092672,0.185659097,0.008659401,0.176999696,0.254777651,0.002923797,17.42519148,-3.047856224,0.805938407,0.360349942,0.209130426,0.151219516,0.217669035,0.004686459,18.92349377,2.993784062,0.799934115,0.394271924,0.150067761,0.244204163,0.351513389,0.564144357,0.449633678,0.114510678,0.164829445,-0.033921983,0.059062664,-0.092984647,-0.133844354,0.792182484,0.909890082,,,-9.565077165,0.219683674
2019/2/13 12:22,19.7,13.1,-0.5,28.3,16.5,39.8,3.2,70.6,0.001851879,24.51559819,-8.339716464,0.83211797,0.491028097,0.39826184,0.092766257,0.133529998,0.001020455,2.048238221,-14.95443461,0.773688183,0.044122819,-0.010855384,0.054978204,0.079136958,0.004621489,28.29498455,2.798519786,0.826679373,0.57045463,0.337427062,0.233027568,0.335425528,0.003350174,11.61733702,-1.432247846,0.787120065,0.245988245,0.068573838,0.177414408,0.255374597,0.446905278,0.409117224,0.037788053,0.05439304,0.324466385,0.268853224,0.05561316,0.080050931,,,,,,
2019/2/13 12:23,21.2,36.7,-0.5,85.6,10.3,41.2,7.3,70.8,0.005726763,35.86897466,5.830186009,0.841575354,0.710353792,0.426706498,0.283647295,0.408288789,0.003096895,7.239539395,-2.367388266,0.776266909,0.155434926,-0.010859558,0.166294485,0.239368311,0.00318536,18.38760624,-2.033021977,0.807130008,0.379691129,0.215186742,0.164504387,0.2367916,0.004477603,18.60128518,2.357196428,0.800238189,0.387411428,0.154179077,0.233232351,0.335720297,0.554918866,0.437566056,0.11735281,0.168920478,-0.007720299,0.061007665,-0.068727964,-0.098928697,0.75054106,0.863832701,,,-40.9287955,0.223569974
2019/2/13 12:24,18.4,15,-0.2,30.1,16.6,36.6,3.1,69.1,0.001955573,23.46623741,-7.718683961,0.828561793,0.472027506,0.373646413,0.098381093,0.14161213,0.001112744,2.58136997,-14.01347097,0.774654219,0.055538112,-0.004337456,0.059875568,0.086186343,0.004274672,27.51863729,1.712738399,0.826507055,0.554918379,0.339333301,0.215585078,0.310318386,0.003255363,11.27847797,-1.774436736,0.786715936,0.23893584,0.066453791,0.172482049,0.24827484,0.416489394,0.377983868,0.038505526,0.055425787,0.315982539,0.27287951,0.04310303,0.062043545,,,,,,
2019/2/13 12:25,19.5,38.2,0.2,86.5,10.6,43.5,5.6,68,0.005363464,33.21980405,4.896196146,0.836230612,0.662094155,0.394743193,0.267350962,0.384831453,0.003310401,8.481708053,-1.574697222,0.778525726,0.181576274,0.00433287,0.177243404,0.255128451,0.003432583,19.31416626,-1.141985351,0.80830379,0.398244787,0.221230263,0.177014524,0.254798995,0.003820887,15.22826081,0.166532187,0.794553574,0.319430124,0.11898131,0.200448814,0.288530879,0.480517881,0.390410323,0.090107558,0.129703002,0.078814663,0.102248953,-0.023434289,-0.033731884,0.772031894,0.873109357,,,0.246710654,0.350907464
2019/2/13 12:26,15.9,16.1,-0.7,31.8,16.9,33.9,2.5,73.1,0.001791156,20.52648668,-8.718376061,0.821240521,0.416574806,0.325661908,0.090912899,0.13086223,0.001128042,2.115608372,-13.86445284,0.773254164,0.045599676,-0.015208998,0.060808675,0.08752948,0.004033958,27.21338337,0.911871721,0.827044779,0.548406085,0.345093243,0.203312842,0.292653432,0.003300381,10.7841452,-1.610833387,0.785063755,0.228944149,0.053708864,0.175235285,0.252237915,0.37097513,0.340870906,0.030104224,0.04333275,0.319461936,0.291384378,0.028077558,0.040415517,,,,,,
2019/2/13 12:27,18.5,41.2,0.5,87.5,11.6,43.8,4.3,70.3,0.005435232,32.38601006,5.085088557,0.833468508,0.647615152,0.375788963,0.271826189,0.391273203,0.00342288,9.066711884,-1.175827418,0.779520353,0.193852366,0.010820525,0.183031841,0.263460467,0.003695172,20.98859345,-0.258053652,0.811493018,0.431069502,0.241262489,0.189807013,0.273212814,0.003606297,13.37313908,-0.550563444,0.790576842,0.281927878,0.091785096,0.190142782,0.273696128,0.453762786,0.364968438,0.088794348,0.127812735,0.149141624,0.149477393,-0.000335769,-0.000483314,0.77732997,0.892690033,,,0.489056102,0.49561443
2019/2/13 12:28,14.9,16.4,-0.9,32,18.1,29.5,3.1,74.8,0.001710852,19.31425434,-9.23766402,0.818293988,0.393384583,0.306234938,0.087149645,0.12544531,0.001116465,1.885065289,-13.97704971,0.772672178,0.04066117,-0.01956875,0.06022992,0.086696406,0.003785261,27.79920415,0.038301116,0.830136517,0.558125151,0.368057261,0.19006789,0.273588326,0.003525417,11.95539452,-0.82258634,0.787055744,0.253167043,0.066457099,0.186709944,0.268754818,0.352723413,0.325803687,0.026919725,0.038748905,0.304958109,0.301600163,0.003357946,0.004833509,,,,,,
2019/2/13 12:29,18,42.6,0.3,87.7,12.6,44.2,4.6,65.6,0.005446325,31.90620965,5.114087258,0.832054335,0.63910509,0.366261159,0.272843931,0.392738166,0.003381137,8.759855463,-1.32242683,0.77889864,0.187441066,0.006497013,0.180944052,0.260455253,0.003984758,22.73210392,0.742941536,0.814719777,0.465029092,0.261157797,0.203871295,0.293457282,0.003435745,13.24892477,-1.130977703,0.791215903,0.279083638,0.098079571,0.181004067,0.26054164,0.451664025,0.359764146,0.091899879,0.132282913,0.185945454,0.163078226,0.022867228,0.032915642,0.763966056,0.88098371,,,0.647901307,0.535872877
2019/2/13 12:30,14,17.3,-1.3,32.3,18.8,26.9,3.6,76.7,0.001702654,18.38536403,-9.291930721,0.815726541,0.375643943,0.288638928,0.087005014,0.125237126,0.001090077,1.415924424,-14.2377512,0.771504263,0.030587959,-0.028307423,0.058895382,0.08477544,0.003605455,28.05238984,-0.553367117,0.831892587,0.56201947,0.381362286,0.180657184,0.260042328,0.003746365,13.01560387,-0.092487436,0.788758801,0.275022898,0.077039687,0.19798321,0.28498183,0.345055984,0.316946352,0.028109632,0.040461686,0.286996572,0.304322598,-0.017326026,-0.024939502,,,,,,
2019/2/13 12:31,17.8,42.9,0.1,88.1,13.1,46.1,4.7,60.7,0.005415785,31.62568179,5.03412601,0.831442298,0.633952227,0.362438536,0.271513691,0.390823386,0.003347449,8.473173759,-1.441960038,0.778287028,0.181449205,0.002167243,0.179281963,0.258062801,0.004296563,24.02589748,1.783555975,0.816551904,0.490393351,0.271062466,0.219330885,0.31571019,0.003200224,12.75910848,-1.977682929,0.791202698,0.268770327,0.10017132,0.168599008,0.242685497,0.452503022,0.360271293,0.092231729,0.132760585,0.221623024,0.170891146,0.050731877,0.073024694,0.776243245,0.893178555,,,0.764203895,0.544234796
2019/2/13 12:32,13.8,17.7,-1.7,33.1,19.2,24.7,3.5,75.6,0.001719581,18.22630517,-9.180148443,0.815180511,0.372643542,0.284714712,0.08792883,0.126566889,0.001080465,0.988728535,-14.3341487,0.770357188,0.021391128,-0.037071881,0.058463009,0.084153071,0.003393139,27.91903253,-1.280108471,0.832749635,0.558772036,0.388928273,0.169843763,0.244477228,0.003666194,12.71331219,-0.352708341,0.788372768,0.26876694,0.074925664,0.193841276,0.27901983,0.351252414,0.321786593,0.029465821,0.042413817,0.290005096,0.314002609,-0.023997513,-0.034542602,,,,,,
2019/2/13 12:33,17.6,43.5,0.3,88.8,13.7,46.6,4,61.9,0.005422768,31.44021225,5.052443892,0.830880009,0.630660904,0.358613163,0.272047741,0.39159211,0.00342378,8.866526791,-1.172685927,0.778951753,0.189710654,0.006497064,0.18321359,0.26372208,0.00451809,25.19366879,2.482641883,0.818552897,0.512971711,0.282896105,0.230075605,0.331176401,0.003106692,11.81626739,-2.329928965,0.789091311,0.249575413,0.085466035,0.164109378,0.236223015,0.44095025,0.352116099,0.088834151,0.12787003,0.263396298,0.197430071,0.065966227,0.094953386,0.755930124,0.874713218,,,0.98202734,0.64263612
